entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0015591,"3rd choice hospital or health center, diagnostic expenses",,ctr3 diag,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015592,"3rd choice hospital or health center, drug expenses",,ctr3 drug,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015593,"3rd choice hospital or health center, other expenses",,ctr3 othr,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015594,Other consultation expenses,,other consult,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015595,Other diagnostic expenses,,other diag,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015596,Other drug expenses,,other drug,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015597,Other expenses,,other othr,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015598,Caregiver income lost  for previously sought care,,,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015599,"Earnings loss, prior care",,lose earn,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F44: Health care expenses. Did you lose some earnings due to seeking or providing care during your child's illness. Only complete part F if the answer to E29 is ""yes"". Use local currency","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015600,"Total earnings loss, prior care",,lose total,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F44: Health care expenses. If yes, how much? (if lose_earn=2). Only complete part F if the answer to E29 is ""yes"". Use local currency",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015601,"Other caregivers earnings loss, prior care",,othrlose earn,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F45: Health care expenses. Did other caregivers lose some earinings due to seeking or providing care during the child's illness. Only complete part F if the answer to E29 is ""yes"". Use local currency","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015602,"Total other caregivers earnings loss, prior care",,othrlose total,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F45: Health care expenses. If yes, how much? (if othrlose_earn=2). Only complete part F if the answer to E29 is ""yes"". Use local currency",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015603,"Income days lost, prior care",,dayslost care,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is ""yes"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015604,"Other caregivers income days lost, prior care",,dayslost othrcre,Caregiver income lost  for previously sought care,http://purl.obolibrary.org/obo/EUPATH_0015598,"F47: Health care expenses. How much time have other caregivers spent taking care of the child when otherwise they would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is ""yes"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015605,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,,,Health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0015677,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015606,Blood in stool,,trt blood,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Blood in stool. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015607,Coma/loss of consciousness,,trt coma,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Coma/loss of consciousness. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015608,Decreased urination,,trt decurin,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Decreased urination. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015609,Diarrhea and vomiting,,trt vomit,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Diarrhea and vomiting. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015610,Diarrhea with dehydration,,trt dehydr,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Diarrhea with dehydration. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015611,Diarrhea with fever,,trt fever,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Diarrhea with fever. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015612,Diarrhea with sunken eyes,,trt sunkeyes,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Diarrhea with sunken eyes. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015613,Diarrhea with wrinkled skin,,trt wrnkskin,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Diarrhea with wrinkled skin. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015614,Dry mouth,,trt dry,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Dry mouth. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015615,Frequent loose stools (7-10 per day),,trt loose710,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Frequent loose stools (7-10 per day). Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know",Observation
http://purl.obolibrary.org/obo/EUPATH_0015616,Frequent loose stools (>10 per day),,trt looseg10,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Frequent loose stools (more than 10 per day). Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know",Observation
http://purl.obolibrary.org/obo/EUPATH_0015617,Frequent loose stools (<=6 per day),,trt loosel6,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Frequent loose stools (6+ per day). Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know",Observation
http://purl.obolibrary.org/obo/EUPATH_0015618,Lethargy,,trt lethrgy,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Lethargy. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015619,Mucus/pus in stool,,trt mucus,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Mucus/pus in stool. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know",Observation
http://purl.obolibrary.org/obo/EUPATH_0015620,Rice/watery stool,,trt rice,Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness,http://purl.obolibrary.org/obo/EUPATH_0015605,"G48: Health care attitudes. Multifilter: If your child had a diarrheal illness, what might you do? Would you seek treatment or advice within the first 7 days of your child's diarrheal illness if he/she had any of the following symptoms? Rice watery stool. Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know",Observation
http://purl.obolibrary.org/obo/EUPATH_0015621,Likely to visit health center by doctor/nurse recommendation,,agree doc,Health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0015677,"G49: Health care attitudes. If a doctor or nurse recommended that you take your child for care at the nearest sentinel health center (specify which one), would you be likely to agree to do this. Section G: skip for children who had diarrhea in the last 2 weeks. If yes, go to G51. If no, continue.","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015622,Reason would not agree to seek care per provider recommendation,,notagree,Health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0015677,"G50: Health care attitudes. If you would not agree with the doctor/nurse to take your child for care at the nearest sentinel center, why. Skip if G49=""yes"". Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=Hospital too far from home, 10=Not happy with care provided at the hospital, 11=Other, specify, 2=Unable to find transport, 3=Cost for travel too high, 4=Cannot take time off from work, 5=Most diarrheas are not serious enough, 6=Local situation (weather, natural, or political reasons), 7=Cost for treatment too high, 8=Other children at home could not be left alone, 9=Not confident about the care from the center, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015623,Seek health center care,,,Health care attitudes,http://purl.obolibrary.org/obo/EUPATH_0015677,"G51: Health care attitudes. Where would you seek care for the following? 1st choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015624,1st choice health center for diarrhea with blood,,dwb ctr1,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51: Health care attitudes. Where would you seek care for the following? 1st choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015625,2nd choice health center for diarrhea with blood,,dwb ctr2,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51: Health care attitudes. Where would you seek care for the following? 2nd choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015626,3rd choice health center for diarrhea with blood,,dwb ctr3,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51: Health care attitudes. Where would you seek care for the following? 3rd choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015627,4th choice health center for diarrhea with blood,,dwb ctr4,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51: Health care attitudes. Where would you seek care for the following? 4th choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015628,1st choice health center for diarrhea without blood,,dwob ctr1,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51.2: Health care attitudes. Where would you seek care for the following? 1st choice for diarrhea without blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015629,2nd choice health center for diarrhea without blood,,dwob ctr2,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51.2: Health care attitudes. Where would you seek care for the following? 2nd choice for diarrhea without blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015630,3rd choice health center for diarrhea without blood,,dwob ctr3,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51.2: Health care attitudes. Where would you seek care for the following? 3rd choice for diarrhea without blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015631,4th choice health center for diarrhea without blood,,dwob ctr4,Seek health center care,http://purl.obolibrary.org/obo/EUPATH_0015623,"G51.2: Health care attitudes. Where would you seek care for the following? 4th choice for diarrhea without blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015632,Percieved most common diarrheal illness in children <60m in community,,common spec | common drh,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,H53: Attitudes about diarrheal illness. What is the most common diarrheal illness affecting children younger than 60 months of age in your community. Select only 1,"1=Simple loose/watery diarrhea, 2=Rice watery/cholera-like illness, 3=Don't know, 4=Bloody diarrhea, 5=Other, specify, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015634,Known child who died due to illness prior to 5th birthday,,,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015635,Bloody diarrhea,,died blood,Known child who died due to illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015634,H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Bloody diarrhea.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015636,Rice watery/cholera-like illness,,died rice,Known child who died due to illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015634,H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Rice watery/cholera-like illness.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015637,Simple loose/watery diarrhea,,died loose,Known child who died due to illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015634,H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Simple loose/watery diarrhea.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015638,Worry child will get illness prior to 5th birthday,,,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015639,Bloody diarrhea,,chldget blood,Worry child will get illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015638,H55: Attitudes about diarrheal illness. Multifilter: Do you worry that your child will get one of the following before his/her 5th birthday? Bloody diarrhea.,"1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015640,Rice watery/cholera-like illness,,chldget rice,Worry child will get illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015638,H55: Attitudes about diarrheal illness. Multifilter: Do you worry that your child will get one of the following before his/her 5th birthday? Rice watery/cholera-like illness.,"1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015641,Simple loose/watery diarrhea,,chldget loose,Worry child will get illness prior to 5th birthday,http://purl.obolibrary.org/obo/EUPATH_0015638,H55: Attitudes about diarrheal illness. Multifilter: Do you worry that your child will get one of the following before his/her 5th birthday? Simple loose/watery diarrhea.,"1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015642,Known way to prevent child from illness,,,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015643,Bloody diarrhea,,prevent blood,Known way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015642,H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Bloody diarrhea.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015644,Rice watery/cholera-like illness,,prevent rice,Known way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015642,H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Rice watery/cholera-like illness.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015645,Simple loose/watery diarrhea,,prevent loose,Known way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015642,H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Simple loose/watery diarrhea.,"1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015646,Proposed way to prevent child from illness,,,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015647,Breastfeeding,,prevways brefeed,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Breastfeeding. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015648,Cannot be prevented,,prevways cnbeprev,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Cannot be prevented. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015649,Clean food or water,,prevways clean,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Clean food or water. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015650,Medications,,prevways med,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Medications. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015651,Nutrition,,prevways nutr,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Nutrition. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015652,Proper disposal of human waste,,prevways waste,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Proper disposal of human waste. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015653,Vaccines,,prevways vaccin,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Vaccines. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015654,Washing hands,,prevways wash,Proposed way to prevent child from illness,http://purl.obolibrary.org/obo/EUPATH_0015646,"H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Washing hands. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015655,Treatment works well for illness,,,Diarrheal illness knowledge and attitudes,http://purl.obolibrary.org/obo/EUPATH_0015678,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015656,Bloody diarrhea,,trtworks blood,Treatment works well for illness,http://purl.obolibrary.org/obo/EUPATH_0015655,H58: Attitudes about diarrheal illness. Multifilter: Do you think there is a treatment that works well for each of the following? Bloody diarrhea.,"1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015657,Rice watery/cholera-like illness,,trtworks rice,Treatment works well for illness,http://purl.obolibrary.org/obo/EUPATH_0015655,H58: Attitudes about diarrheal illness. Multifilter: Do you think there is a treatment that works well for each of the following? Rice watery/cholera-like illness.,"1=No, 2=Yes, 3=Don't know, NA=NA",Observation
