entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0033051,"Human metapneumonoviruses A/B Ct value, by multiplexed qPCR result",,hmpv a b ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,HMPV A/B PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033052,"Human respiratory syncytial viruses A/B (copies/mL), by multiplexed qPCR result",,rsv sqty pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,RSV A/B PF PCR standardized quantity (copies/ml),,Sample
http://purl.obolibrary.org/obo/EUPATH_0033053,"Human respiratory syncytial viruses A/B Ct value, by multiplexed qPCR result",,rsv ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,RSV A/B PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033055,"Influenza A Ct value, by multiplexed qPCR result",,flu a ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Flu A PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033057,"Influenza B Ct value, by multiplexed qPCR result",,flu b ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Flu B PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033059,"Influenza C Ct value, by multiplexed qPCR result",,flu c ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Flu C PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033061,"Parainfluenza 1 Ct value, by multiplexed qPCR result",,para 1 ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Para1 PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033063,"Parainfluenza 2 Ct value, by multiplexed qPCR result",,para 2 ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Para2 PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033065,"Parainfluenza 3 Ct value, by multiplexed qPCR result",,para 3 ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Para3 PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033067,"Parainfluenza 4 Ct value, by multiplexed qPCR result",,para 4 ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Para4 PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033069,"Parechovirus/Enterovirus Ct value, by multiplexed qPCR result",,pv ev ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,EV/PV PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033071,"Rhinovirus Ct value, by multiplexed qPCR result",,rhino ct pfpcr,Raw virus data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032016,Rhino PF PCR Ct value,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033072,"Adenovirus, by multiplexed qPCR",,adeno pfpcr,Virus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032012,Adenovirus pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033073,"Any virus, by multiplexed qPCR",, anyvir pfpcr,Virus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032012,Any virus detected by pleural fluid PCR,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033074,"Chlamydophila pneumoniae, by multiplexed qPCR",,c pneu pfpcr,Chlamydophila in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033356,C.pneu pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033075,"Coronoavirus 229, by multiplexed qPCR",,cor 229 pfpcr,Alphacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033374,Cor229 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033076,"Coronoavirus 43, by multiplexed qPCR",,cor 43 pfpcr,Betacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033375,Cor43 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033077,"Coronoavirus 63, by multiplexed qPCR",,cor 63 pfpcr,Alphacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033374,Cor63 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033078,"Coronoavirus HKU, by multiplexed qPCR",,cor hku pfpcr,Betacoronavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033375,CorHKU pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033079,"Cytomegalovirus, by multiplexed qPCR",,cmv pfpcr,Cytomegalovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033355,CMV pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033080,"Human bocavirus, by multiplexed qPCR",,hbov pfpcr,Bocaparvovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033354,HBoV pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033081,"Human metapneumonoviruses A/B, by multiplexed qPCR",,hmpv a b pfpcr,Metapneumovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033353,HMPV A/B pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033082,"Human respiratory syncytial viruses A/B, by multiplexed qPCR",,rsv pfpcr,Orthopneumovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033352,RSV A/B pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033083,"Influenza A, by multiplexed qPCR",,flu a pfpcr,Alphainfluenzavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033349,Flu A pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033084,"Influenza B, by multiplexed qPCR",,flu b pfpcr,Betainfluenzavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033348,Flu B pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033085,"Influenza C, by multiplexed qPCR",,flu c pfpcr,Gammainfluenzavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033347,Flu C pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033086,"Parainfluenza 1, by multiplexed qPCR",,para 1 pfpcr,Respirovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033351,Para1 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033087,"Parainfluenza 2, by multiplexed qPCR",,para 2 pfpcr,Rubulavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033350,Para2 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033088,"Parainfluenza 3, by multiplexed qPCR",,para 3 pfpcr,Respirovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033351,Para3 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033089,"Parainfluenza 4, by multiplexed qPCR",,para 4 pfpcr,Rubulavirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033350,Para4 pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033090,"Parechovirus/Enterovirus, by multiplexed qPCR",,pv ev pfpcr,Virus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032012,EV/PV pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033091,"Rhinovirus, by multiplexed qPCR",,rhino pfpcr,Enterovirus in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0033346,Rhino pleural fluid PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033092,"Streptococcus pneumoniae serotype, by culture result",, lrg1serp fin 1,Raw bacteria data for pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032014,PF Serotype Spn1,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033093,Epithelial cells categorization,Number of epithelial cells per representative low powered field (x10 objective),lrsepith 1,Induced sputum test,http://purl.obolibrary.org/obo/EUPATH_0032386,Number epithelial cells,"1 - <10, 2 - 10-25, 3 - >25",Sample
http://purl.obolibrary.org/obo/EUPATH_0033094,Mucus present,,lrsmucus 1,Endotracheal tube aspirate characteristics,http://purl.obolibrary.org/obo/EUPATH_0032391,Mucus seen,"0 - No, 1 - Yes",Sample
http://purl.obolibrary.org/obo/EUPATH_0033095,Neutrophils categorization,Number of neutrophils per representative low powered field (x10 objective).,lrsneut 1,Induced sputum test,http://purl.obolibrary.org/obo/EUPATH_0032386,Number of neutrophils,"1 - <10, 2 - 10-25, 3 - >25",Sample
http://purl.obolibrary.org/obo/EUPATH_0033097,Aerobic plate growth at 96h,,lrf96hou 1,Pleural fluid microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032009,96 hour observation of aerobic plate,"0 - No, 1 - Yes",Sample
http://purl.obolibrary.org/obo/EUPATH_0033098,Anaerobic plate growth at 48h,,lrf48hou 1,Pleural fluid microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032009,48 hour observation of anaerobic plate,"0 - No, 1 - Yes",Sample
http://purl.obolibrary.org/obo/EUPATH_0033099,Broth growth,,lrfbrpos 1,Pleural fluid microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032009,Broth positive,"0 - No, 1 - Yes",Sample
http://purl.obolibrary.org/obo/EUPATH_0033100,Gram stain date,,lrfgstdt 1,Pleural fluid microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032009,Gram stain date,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033102,"Mycobacterium tuberculosis in any sample, by bacteriology",TB positive on any induced sputum or gastric aspirate specimen, tb anyspec,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,TB positive on any specimen,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033103,"Mycobacterium tuberculosis, by bacteriology","TB positive on first induced sputum specimen, or first gastric aspirate if induced sputum unavailable.", tb first isga,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,"TB positive on first induced sputum specimen, or first gastric aspirate if IS unavailable.",,Sample
http://purl.obolibrary.org/obo/EUPATH_0033104,Respiratory tract infection,"Respiratory tract illness was defined as presence of cough or runny nose, or if a child had (1) at least 1 of ear discharge, wheezing, or difficulty breathing and (2) either a measured temperature of >38.0°C within the previous 48 hours or a history of sore throat.", ari,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Acute respiratory infection (ARI),0 = No 1 = Yes,Participant
http://purl.obolibrary.org/obo/EUPATH_0033105,Additional induced sputum sample collected,,cisaddis,Induced sputum collection process,http://purl.obolibrary.org/obo/EUPATH_0032044,Additional IS collected,"0 - No, 1 - Yes",Sample
http://purl.obolibrary.org/obo/EUPATH_0033106,"Adjusted diphtheria, pertussis, and tetanus (DPT) vaccine doses 14 days before enrollment",Number of doses received. Excludes doses given within 14 days of enrollment and doses not properly spaced (at least 25 days apart) as they may not have had a biologic impact., adjdtpdoses bio,Aggregated immunization and prevention data,http://purl.obolibrary.org/obo/EUPATH_0011471,Adjusted number of DTP doses received,,Participant
http://purl.obolibrary.org/obo/EUPATH_0033107,Adjusted Haemophilus influenzae type B vaccine doses 14 days before enrollment,Number of doses received. Excludes doses given within 14 days of enrollment and doses not properly spaced (at least 25 days apart) as they may not have had a biologic impact., adjhibdoses bio,Aggregated immunization and prevention data,http://purl.obolibrary.org/obo/EUPATH_0011471,Adjusted number of Hib doses received,,Participant
http://purl.obolibrary.org/obo/EUPATH_0033108,Adjusted Pneumococcal conjugate vaccine (PCV) doses 14 days before enrollment,Number of doses received. Excludes doses given within 14 days of enrollment and doses not properly spaced (at least 25 days apart) as they may not have had a biologic impact., adjpcvdoses bio,Aggregated immunization and prevention data,http://purl.obolibrary.org/obo/EUPATH_0011471,Adjusted number of PCV doses received,,Participant
http://purl.obolibrary.org/obo/EUPATH_0033109,Admitted for pneumonia,Ever admitted to the hospital for pneumonia since birth.,chxadmp,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,Admitted for pneumonia,"0 - No, 1 - Yes, 8 - UNK",Participant
http://purl.obolibrary.org/obo/EUPATH_0033110,Admitted since birth,Ever admitted to the hospital since birth.,chxadm,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,Admitted since birth,"0 - No, 1 - Yes, 8 - UNK",Participant
http://purl.obolibrary.org/obo/EUPATH_0033111,Age <1 month,, lt1m,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Age less than one month,0 = No 1 = Yes,Observation
http://purl.obolibrary.org/obo/EUPATH_0033112,Antibiotic administered before blood collection,"Antibiotics prior to blood collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxbc 3,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,"Prior antibiotic use: Blood (Cases: blood cx, Controls: EDTA1",,Sample
http://purl.obolibrary.org/obo/EUPATH_0033113,Antibiotic administered before blood collection (calculated),Antibiotics administered prior to blood specimen collection based on time of specimen collection and antibiotic administration, abxbefbc time,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Antibiotics administered prior to blood specimen collection,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033114,Antibiotic administered before blood collection (reported),Antibiotic received at study hospital before blood culture collected (reported), abxbefbc,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Antibiotic received at study hospital before blood culture collected (reported),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033115,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection (calculated),Antibiotics administered prior to nasopharyngeal/oropharyngeal specimen collection based on time of specimen collection and antibiotic administration, abxbefnp time,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Antibiotics administered prior to NP specimen collection,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033116,Antibiotic administered before urine collection (calculated),Antibiotics administered prior to urine specimen collection based on time of specimen collection and antibiotic administration, abxbefur time,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,Antibiotics administered prior to urine specimen collection,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033117,Antibiotic administered before endotracheal tube sample collection,"Antibiotics prior to endotrachael tube specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxet 3,Endotracheal tube aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032043,Prior antibiotic use: ETT (Cases only),"1=Prior antibiotics 2=No prior antibiotics, documented 3=No evidence of prior antibiotics",Sample
http://purl.obolibrary.org/obo/EUPATH_0033118,Antibiotic administered before endotracheal tube sample collection (calculated),Antibiotics administered prior to endotracheal tube specimen collection based on time of specimen collection and antibiotic administration, abxbefet time,Endotracheal tube aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032043,Antibiotic adminstered at study hospital before ETT collected,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033119,Antibiotic administered before gastric aspirate collection,"Antibiotics prior to gastric aspirate specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxga 3,Gastric aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032045,Prior antibiotic use: GA (Cases Only),,Sample
http://purl.obolibrary.org/obo/EUPATH_0033120,Antibiotic administered before gastric aspirate collection (calculated),Antibiotics administered prior to gastric aspirate specimen collection based on time of specimen collection and antibiotic administration, abxbefga time,Gastric aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032045,Antibiotic adminstered at study hospital before GA collected,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033121,Antibiotic administered before induced sputum collection,"Antibiotics prior to induced sputum specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxis 3,Induced sputum collection process,http://purl.obolibrary.org/obo/EUPATH_0032044,Prior antibiotic use: Induced Sputum (Cases Only),,Sample
http://purl.obolibrary.org/obo/EUPATH_0033122,Antibiotic administered before induced sputum collection (calculated),Antibiotics administered prior to induced sputum specimen collection based on time of specimen collection and antibiotic administration, abxbefis time,Induced sputum collection process,http://purl.obolibrary.org/obo/EUPATH_0032044,Antibiotics administered prior to initial induced sputum specimen collection,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033123,Antibiotic administered before induced sputum collection (reported),Antibiotic received at study hospital before induced sputum collected (reported), abxbefis,Induced sputum collection process,http://purl.obolibrary.org/obo/EUPATH_0032044,Antibiotic received at study hospital before induced sputum collected (reported),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033124,Antibiotic administered before lung aspirate collection,"Antibiotics prior to lung aspirate specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxla 3,Lung aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032046,Prior antibiotic use: LA (Cases only),"1=Prior antibiotics 2=No prior antibiotics, documented 3=No evidence of prior antibiotics",Sample
http://purl.obolibrary.org/obo/EUPATH_0033125,Antibiotic administered before lung aspirate collection (calculated),Antibiotics administered prior to lung aspirate specimen collection based on time of specimen collection and antibiotic administration, abxbefla time,Lung aspirate collection process,http://purl.obolibrary.org/obo/EUPATH_0032046,Antibiotic adminstered at study hospital before lung aspirate collected,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033126,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection,"Antibiotics prior to nasopharyngeal/oropharyngeal specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxnp 3,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Prior antibiotic use: NP/OP,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033127,Antibiotic administered before nasopharyngeal/oropharyngeal swab collection (reported),Antibiotic received at study hospital before NP/OP collected (reported), abxbefnp,Nasopharyngeal/oropharyngeal swab collection process,http://purl.obolibrary.org/obo/EUPATH_0032042,Antibiotic received at study hospital before NP/OP collected (reported),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033128,Antibiotic administered before pleural fluid collection,"Antibiotics prior to pleural fluid specimen collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxpf 3,Pleural fluid collection process,http://purl.obolibrary.org/obo/EUPATH_0032047,Prior antibiotic use: Pleural fluid,"1=Prior antibiotics 2=No prior antibiotics, documented 3=No evidence of prior antibiotics",Sample
http://purl.obolibrary.org/obo/EUPATH_0033129,Antibiotic administered before pleural fluid collection (calculated),Antibiotics administered prior to pleural fluid specimen collection based on time of specimen collection and antibiotic administration, abxbefpf time,Pleural fluid collection process,http://purl.obolibrary.org/obo/EUPATH_0032047,Antibiotics administered prior to pleural fluid specimen collection,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033130,Antibiotic administered before urine collection,"Antibiotics prior to urine collection based on presence of antibiotics by serum, antibiotics at the referral hospital, clinician report of antibiotics prior to specimen collection, or antibiotics prior to specimen collection based on time of specimen collection and time of antibiotic administration", prabxur 3,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,Prior antibiotic use: Urine,"1=Prior antibiotics 2=No prior antibiotics, documented 3=No evidence of prior antibiotics",Sample
http://purl.obolibrary.org/obo/EUPATH_0033131,Antibiotic administered before urine collection (reported),Antibiotic received at study hospital before urine collected (reported), abxbefur,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,Antibiotic received at study hospital before urine collected (reported),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033132,Antibiotics at referral hospital,, abxref,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Antibiotic received at referral hospital (reported),0 = No 1 = Yes,Observation
http://purl.obolibrary.org/obo/EUPATH_0033133,"Any noncolonizer pathogen, by multiplexed qPCR","Common colonizers defined as CMV, H. influenzae, M. pneumoniae, Moraxella species, S. pneumoniae, and S. aureus.", anypath noncolon nppcr,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any noncolonizer pathogen NP PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033134,"Any noncontaminant pathogen, by multiplexed qPCR",Klebsiella pneumoniae was considered a contaminant due to difficulties with assay specificity., anypath noncontam nppcr,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any noncontaminant pathogen NP PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033135,"Any noncontaminant pathogen, by multiplexed qPCR, bacteriology, or RDT","Based on all invasive specimen tests (blood culture; lung aspirate PCR or culture; or pleural fluid culture, PCR, or BinaxNox). Klebsiella pneumoniae detected on PCR was considered a contaminant due to difficulties with assay specificity.", anypath conf,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,"Any non-contaminant pathogen detected by blood culture; lung asirate PCR or culture; ot pleural fluid culture, PCR, or BinaxNow",0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033136,"Any pathogen except Legionella or K. pneumoniae, by multiplexed qPCR",, anypath lapcr,Lung aspirate microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032017,Any pathogen detected by lung asirate PCR (excludes legionella and K. pneumoniae),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033137,"Any pathogen except Legionella or K. pneumoniae, by multiplexed qPCR",, anypath pfpcr,Pleural fluid microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032009,Any pathogen detected by pleural fluid PCR (excludes legionella and K. pneumoniae),0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033138,"Any pathogen, by multiplexed qPCR",, anypath all nppcr,Nasopharyngeal/oropharyngeal swabs microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032025,Any pathogen NP PCR positive,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033139,Audible wheezing,Observed by clinician. Only collected for cases.,csaaudwh,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Audible wheezing,"0 - No, 1 - Yes, 8 - UNK, 9 - NR",Observation
http://purl.obolibrary.org/obo/EUPATH_0033140,Barking cough,Observed by clinician. Only collected for cases with observed cough.,csabarkc,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Barking cough,"0 - No, 1 - Yes, 8 - UNK, 9 - NR",Observation
http://purl.obolibrary.org/obo/EUPATH_0033141,BinaxNOW results reported,, avail pfbinax,Pleural fluid collection process,http://purl.obolibrary.org/obo/EUPATH_0032047,BinaxNow pneumococcal antigen testing results reported,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033142,Blood culture contaminant,, contam st,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Contaminant in blood culture,"-1 = Culture negative, 0=Culture positive with non-contaminant, 1=A priori contaminant 2=Contaminant based on clinical review",Sample
http://purl.obolibrary.org/obo/EUPATH_0033143,Blood culture positive,"Blood culture sample alarm positive. Any organism detected on blood culture, including contaminants.",lrbalarm,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Alarm positive,"1 - Yes, 2 - No, negative at 5 days",Sample
http://purl.obolibrary.org/obo/EUPATH_0033144,Blood culture reported,, avail bcx,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Blood culture results reported,0 = No 1 = Yes,Sample
http://purl.obolibrary.org/obo/EUPATH_0033146,Blood sample collected,,icemr1 brazil observation 05jul18z st::particip | 227plate007::lbini | ext bv f06::f6bld | blood rad | ext bv f104::f104bld | cbubccol | ext bv f53::f53bld | ext bv f40::f40bld | ext bv f18::f18bld,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,7c. Blood (BVC-SID-33-05) | Blood obtained for study at admission? | 1.1 BLOOD Sample collection initials | 7a. Blood (BVC-SID-33-01) | 7c. Blood (BVC-SID-33-03) | 6a. Blood (BVC-SID-33-04) | 6a. Blood (BVC-SID-33-02) | provided blood sample wave 1 | Blood culture collected,"binary | 1, Yes | 99999, unknown | 2, No | 1=Yes; 2=No; 9=Missing | [0=Unchecked] [1=Checked] | 1 - Yes, at study facility, 2 - Yes, at referring facility, 3 - Not collected",Sample
http://purl.obolibrary.org/obo/EUPATH_0033147,Blood sample collection date,,ext lab bv endotox::specdt | cbubcdt | ext lab bv cmv::specdt | ext lab bv lps upd1::specdt | ext lab bv ctu::specdt | ext lab bv polsna infant st::specdt | ext lab bv rpliga::specdt | ext lab bv crp::specdt | ext lab bv rals::specdt | ext lab bv vitd::specdt | ext mgmt pso st::specdt | ext lab bv cytcp::specdt | ext lab bv ctt::specdt | ext lab bv speclog ib st::specdt | ext lab bv rpligg::specdt | ext lab bv scd14::specdt | ext lab bv act::specdt | ext lab bv zn::specdt | ext lab bv rbp::specdt | crf8 mali project 1 data::sample collect date | ext lab bv vac st::specdt | ext mgmt pso 18 st::snadt18 | ext lab bv pals::specdt | 227plate007::lbdat | ext lab bv fer::specdt,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Date of Specimen Collection dd/mm/yy | A5 Date sample collected | 1.1 BLOOD Sample collection date | Blood culture date,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033148,Blood sample collection time,,cbubctm,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Blood culture time,,Sample
http://purl.obolibrary.org/obo/EUPATH_0033149,Blood sub-culture positive,Sub-culture grown on blood culture sample. Includes contaminants.,lrbsubcu,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,Sub-culture growth result,"1 - Growth, 2 - No growth",Sample
http://purl.obolibrary.org/obo/EUPATH_0033150,BMI-for-age z-score categorization,Calculated using WHO child growth standards. Data from 30-day follow-up only available for cases., bmianthro 30d |  bmianthro,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"BMI for age (WHO) | BMI for age (WHO), 30 day FU",1 = Outlier low (z-score <-6 SDs); 2 = Severe (>=-6 SDs and <-3 SDs); 3 = Moderate (>=-3 SDs and <-2 SDs); 4 = Normal (>=-2 SDs and <=+5 SDs); 5 = Outlier high (+5 SDs),Observation
